Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,H1-1,H1-1 Length,H1-2,H1-2 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Transferred (bytes),Word Count,Sentence Count,Average Words Per Sentence,Flesch Reading Ease Score,Readability,Text Ratio,Crawl Depth,Folder Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,Cookies,HTTP Version,URL Encoded Address,Crawl Timestamp
https://www.jamcity.com/,text/html; charset=UTF-8,200,OK,Indexable,,Jam City,8,79,Jam City connects people around the world through great games.,62,406,,0,Leading the evolution of gaming & interactive entertainment.,60,,0,,0,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.jamcity.com/,,,,,,82039,82039,144,36,4,82.925,Easy,2.227,0,0,,149,49,0,92.45,28,20,0,12,7,0,,,,,af4415876e4f2181cd8b0aec6f67094f,0.036,,,,,1.1,https://www.jamcity.com/,2024/4/11 23:51
https://www.jamcity.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0,,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,,,,,0,1,4,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,None,https://www.jamcity.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0,2024/4/11 23:51
https://www.jamcity.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.4.1,text/css,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,932,932,0,,,,,0,1,5,,0,0,0,0,0,0,0,0,0,0,,,,,,0.048,"Thu, 29 Apr 2021 05:34:36 GMT",,,,1.1,https://www.jamcity.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.4.1,2024/4/11 23:51
https://jamcity.com/games/,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,,,,,0,1,1,,2,2,0,3.77,0,0,0,0,0,0,,,,,,0.681,,https://www.jamcity.com/games/,HTTP Redirect,,1.1,https://jamcity.com/games/,2024/4/11 23:51
https://www.jamcity.com/games/,text/html; charset=UTF-8,200,OK,Indexable,,Games - Jam City,16,159,,0,0,,0,,0,,0,Games,5,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.jamcity.com/games/,,,,,,95529,95529,235,67,3.507,95.275,Very Easy,2.344,1,1,,98,49,0,92.45,42,34,0,13,8,0,,,,,eb8847deaee85b69d72e808729953cc6,1.585,,,,,1.1,https://www.jamcity.com/games/,2024/4/11 23:51
https://www.jamcity.com/wp-content/plugins/ewww-image-optimizer/includes/lazysizes.min.js?ver=615,application/javascript,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,4918,4918,0,,,,,0,1,4,,0,0,0,0,0,0,0,0,0,0,,,,,,0.033,"Thu, 01 Apr 2021 18:09:48 GMT",,,,1.1,https://www.jamcity.com/wp-content/plugins/ewww-image-optimizer/includes/lazysizes.min.js?ver=615,2024/4/11 23:51
https://www.jamcity.com/early-careers/,text/html; charset=UTF-8,200,OK,Non-Indexable,noindex,Early Careers - Jam City,24,213,,0,0,,0,Early Careers,13,,0,A City for Growth,17,Programs,8,"noindex, nofollow",,,,,,,,,139929,139929,1374,216,6.361,67.752,Normal,9.82,1,1,,63,49,0,92.45,41,18,0,12,6,0,,,,,5fde9f22201dfde09933137050f6ef74,2.002,,,,,1.1,https://www.jamcity.com/early-careers/,2024/4/11 23:51
https://www.jamcity.com/wp-content/themes/jamcity/assets/fonts/fonts.css,text/css,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,424,424,0,,,,,0,1,5,,0,0,0,0,0,0,0,0,0,0,,,,,,0.033,"Fri, 05 Apr 2024 14:57:00 GMT",,,,1.1,https://www.jamcity.com/wp-content/themes/jamcity/assets/fonts/fonts.css,2024/4/11 23:51
https://www.jamcity.com/job-openings/,text/html; charset=UTF-8,200,OK,Non-Indexable,noindex,Job Openings - Jam City,23,217,,0,0,,0,Refine Your Search,18,,0,,0,,0,"noindex, nofollow",,,,,,,,,188256,188256,488,176,2.773,64.465,Normal,4.725,1,1,,60,49,0,92.45,29,15,0,36,31,0,,,,,852c8ce343329e70079cf753445a15e8,1.428,,,,,1.1,https://www.jamcity.com/job-openings/,2024/4/11 23:51
https://www.jamcity.com/game/lovelink/,text/html; charset=UTF-8,200,OK,Indexable,,Lovelink - Jam City,19,169,"Meet your dream match – just one swipe away!Lovelink is an interactive virtual reality romance game that lets you navigate your chats with your choices! With interesting, exciting and thrilling characters to browse through, dive into an all-new narrative dating experience.Make your fantasy a reality, date the kpop star or flirt with a royal prince, Lovelink has a perfect match for everyone! Each character has a unique story for you! Make the right choices and you never know who will ask you out on a date!Get to know your potential suitors! Learn about their lives and experience their unique stories. Collect steamy selfies, send flirty emojis and make choices that influence your interactions and the outcome of the story, and who knows, maybe they’ll want to meet you for a date!",787,4780,,0,,0,,0,Lovelink,8,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.jamcity.com/game/lovelink/,,,,,,91918,91918,497,71,7,79.213,Fairly Easy,5.833,1,2,,3,2,0,3.77,25,16,0,15,10,0,,,,,d0e6dd35fdebf1360cf1c20b9aa2f27c,1.497,,,,,1.1,https://www.jamcity.com/game/lovelink/,2024/4/11 23:51
https://www.jamcity.com/terms-of-service/,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,,,,,0,1,1,,49,49,0,92.45,0,0,0,0,0,0,,,,,,1.118,,http://jamcity.com/privacyandterms,HTTP Redirect,,1.1,https://www.jamcity.com/terms-of-service/,2024/4/11 23:51
https://www.jamcity.com/game/cookie-jam/,text/html; charset=UTF-8,200,OK,Indexable,,Cookie Jam - Jam City,21,201,,0,0,,0,,0,,0,Cookie Jam,10,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.jamcity.com/game/cookie-jam/,,,,,,90390,90390,156,30,5.2,87.13,Easy,2.163,1,2,,4,3,0,5.66,25,16,0,19,14,0,,,,,a3855c59a72a1185d8a48f76b08b336b,1.576,,,,,1.1,https://www.jamcity.com/game/cookie-jam/,2024/4/11 23:51
https://www.jamcity.com/game/jurassic-world-alive/,text/html; charset=UTF-8,200,OK,Indexable,,Jurassic World Alive - Jam City,31,276,,0,0,,0,,0,,0,Jurassic World Alive,20,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.jamcity.com/game/jurassic-world-alive/,,,,,,91300,91300,503,81,6.21,69.848,Normal,6.506,1,2,,4,3,0,5.66,25,16,0,16,11,0,,,,,747634b649317c3f3eb1720df86e579b,1.509,,,,,1.1,https://www.jamcity.com/game/jurassic-world-alive/,2024/4/11 23:51
https://www.jamcity.com/wp-content/plugins/contact-form-7/modules/recaptcha/index.js?ver=5.4.1,application/javascript,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,1502,1502,0,,,,,0,1,5,,0,0,0,0,0,0,0,0,0,0,,,,,,0.013,"Thu, 29 Apr 2021 05:34:36 GMT",,,,1.1,https://www.jamcity.com/wp-content/plugins/contact-form-7/modules/recaptcha/index.js?ver=5.4.1,2024/4/11 23:51
https://www.jamcity.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.4.1,application/javascript,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,4004,4004,0,,,,,0,1,5,,0,0,0,0,0,0,0,0,0,0,,,,,,0.033,"Thu, 29 Apr 2021 05:34:36 GMT",,,,1.1,https://www.jamcity.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.4.1,2024/4/11 23:51
https://www.jamcity.com/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.7,,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,,,,,0,1,4,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,None,https://www.jamcity.com/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.7,2024/4/11 23:51
https://www.jamcity.com/wp-includes/css/dist/block-library/style.min.css?ver=5.8,,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,,,,,0,1,4,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,None,https://www.jamcity.com/wp-includes/css/dist/block-library/style.min.css?ver=5.8,2024/4/11 23:51
https://www.jamcity.com/wp-content/plugins/duracelltomi-google-tag-manager/js/gtm4wp-form-move-tracker.js?ver=1.13.1,application/javascript,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,340,340,0,,,,,0,1,4,,0,0,0,0,0,0,0,0,0,0,,,,,,0.048,"Fri, 09 Apr 2021 05:53:18 GMT",,,,1.1,https://www.jamcity.com/wp-content/plugins/duracelltomi-google-tag-manager/js/gtm4wp-form-move-tracker.js?ver=1.13.1,2024/4/11 23:51
https://www.jamcity.com/wp-content/themes/jamcity/theme/dist/styles/main.min.css?ver=1712329069,text/css,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,25663,25663,0,,,,,0,1,6,,0,0,0,0,0,0,0,0,0,0,,,,,,0.04,"Fri, 05 Apr 2024 14:57:49 GMT",,,,1.1,https://www.jamcity.com/wp-content/themes/jamcity/theme/dist/styles/main.min.css?ver=1712329069,2024/4/11 23:51
https://www.jamcity.com/blog/,text/html; charset=UTF-8,200,OK,Indexable,,Blog - Jam City,15,134,,0,0,,0,,0,,0,Blog,4,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.jamcity.com/blog/,https://www.jamcity.com/blog/page/2/,,,,,93615,93615,287,68,4.221,80.22,Easy,3.284,1,1,,98,49,0,92.45,46,26,0,10,5,0,,,,,4365db01c868859d3c1a7298e34d528e,1.483,,,,,1.1,https://www.jamcity.com/blog/,2024/4/11 23:51
https://www.jamcity.com/wp-includes/js/wp-embed.min.js?ver=5.8,,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,,,,,0,1,2,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,None,https://www.jamcity.com/wp-includes/js/wp-embed.min.js?ver=5.8,2024/4/11 23:51
https://www.jamcity.com/benefits/,text/html; charset=UTF-8,200,OK,Non-Indexable,noindex,Benefits - Jam City,19,169,,0,0,,0,Benefits,8,,0,Perks of Jam Citizenship,24,,0,"noindex, nofollow",,,,,,,,,107146,107146,713,129,5.527,73.316,Fairly Easy,6.97,1,1,,61,49,0,92.45,33,15,0,11,6,0,,,,,4b33792d28ebe2ae56fd89cfa7e33fe2,1.486,,,,,1.1,https://www.jamcity.com/benefits/,2024/4/11 23:51
https://www.jamcity.com/who-we-are/,text/html; charset=UTF-8,200,OK,Indexable,,Who We Are - Jam City,21,205,,0,0,,0,,0,,0,Who We Are,10,Press Links,11,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.jamcity.com/who-we-are/,,,,,,200498,200498,362,69,5.246,59.653,Fairly Hard,4.903,1,1,,98,49,0,92.45,38,22,0,11,6,0,,,,,26b8ed879805d8506de41d1749f257ce,1.619,,,,,1.1,https://www.jamcity.com/who-we-are/,2024/4/11 23:51
https://www.jamcity.com/locations/,text/html; charset=UTF-8,200,OK,Non-Indexable,noindex,Locations - Jam City,20,182,,0,0,,0,Locations,9,,0,Where Citizens Jam,18,,0,"noindex, nofollow",,,,,,,,,99987,99987,510,100,5.1,79.901,Fairly Easy,5.608,1,1,,57,49,0,92.45,53,27,0,11,6,0,,,,,d26ac926d15e988683906024b4a9a5ef,1.576,,,,,1.1,https://www.jamcity.com/locations/,2024/4/11 23:51
https://www.jamcity.com/wp-content/themes/jamcity/theme/dist/main.min.js?ver=1712329069,application/javascript,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,17817,17817,0,,,,,0,1,5,,0,0,0,0,0,0,0,0,0,0,,,,,,0.038,"Fri, 05 Apr 2024 14:57:49 GMT",,,,1.1,https://www.jamcity.com/wp-content/themes/jamcity/theme/dist/main.min.js?ver=1712329069,2024/4/11 23:51
https://www.jamcity.com/departments/,text/html; charset=UTF-8,200,OK,Non-Indexable,noindex,Departments - Jam City,22,212,,0,0,,0,Departments,11,,0,The Magic Makers,16,,0,"noindex, nofollow",,,,,,,,,97591,97591,566,99,5.717,77.719,Fairly Easy,6.601,1,1,,55,49,0,92.45,48,24,0,11,6,0,,,,,8400740cd556ba85e5169592279ffc93,1.688,,,,,1.1,https://www.jamcity.com/departments/,2024/4/11 23:51
https://www.jamcity.com/press/,text/html; charset=UTF-8,200,OK,Indexable,,Press - Jam City,16,146,,0,0,,0,,0,,0,Press,5,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.jamcity.com/press/,,,,,,89937,89937,161,48,3.354,92.557,Very Easy,2.126,1,1,,99,49,0,92.45,43,25,0,10,5,0,,,,,11527b820a73662b5729f9f8439740f2,1.624,,,,,1.1,https://www.jamcity.com/press/,2024/4/11 23:51
https://www.jamcity.com/support/,text/html; charset=UTF-8,200,OK,Indexable,,Support - Jam City,18,165,,0,0,,0,Select your game to get support,31,,0,,0,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.jamcity.com/support/,,,,,,112025,112025,116,44,2.636,79.447,Fairly Easy,1.151,1,1,,99,49,0,92.45,24,15,0,35,30,0,,,,,6a85e4c7bbbd5383fa4c63a281598cbb,1.514,,,,,1.1,https://www.jamcity.com/support/,2024/4/11 23:51
https://www.jamcity.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2,,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,,,,,0,1,3,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,None,https://www.jamcity.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2,2024/4/11 23:51
https://www.jamcity.com/wp-includes/js/jquery/jquery.min.js?ver=3.6.0,,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,,,,,0,1,3,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,None,https://www.jamcity.com/wp-includes/js/jquery/jquery.min.js?ver=3.6.0,2024/4/11 23:51
https://www.jamcity.com/life-at-jam-city/,text/html; charset=UTF-8,200,OK,Non-Indexable,noindex,Life At Jam City - Jam City,27,238,,0,0,,0,Life At Jam City,16,,0,Play is in our DNA,18,A City For All,14,"noindex, nofollow",,,,,,,,,131709,131709,933,169,5.521,72.563,Fairly Easy,7.307,1,1,,115,49,0,92.45,68,25,0,18,12,0,,,,,9371ce6513fedaadaaf496c3ee5abb05,2.538,,,,,1.1,https://www.jamcity.com/life-at-jam-city/,2024/4/11 23:51
https://www.jamcity.com/game/family-guy-the-quest-for-stuff/,text/html; charset=UTF-8,200,OK,Indexable,,Family Guy The Quest for Stuff - Jam City,41,369,,0,0,,0,,0,,0,Family Guy The Quest for Stuff,30,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.jamcity.com/game/family-guy-the-quest-for-stuff/,,,,,,86343,86343,200,38,5.263,75.862,Fairly Easy,2.889,1,2,,4,3,0,5.66,25,16,0,15,9,0,,,,,f03078f11a24894130c2c2830cc17d15,1.507,,,,,1.1,https://www.jamcity.com/game/family-guy-the-quest-for-stuff/,2024/4/11 23:51
https://www.jamcity.com/new-privacy-policy-and-terms/,text/html; charset=UTF-8,200,OK,Indexable,,New Privacy Policy and Terms - Jam City,39,364,,0,0,,0,,0,,0,Privacy Policy,14,Terms of Use,12,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.jamcity.com/new-privacy-policy-and-terms/,,,,,,229201,229201,15077,2251,6.698,52.069,Fairly Hard,50.488,1,1,,87,49,0,92.45,68,18,0,53,39,0,,,,,9c17ba85651d5fa8b612174eb1fcab93,1.532,,,,,1.1,https://www.jamcity.com/new-privacy-policy-and-terms/,2024/4/11 23:51
https://www.jamcity.com/careers/,text/html,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,134,134,0,,,,,0,1,1,,49,49,0,92.45,0,0,0,0,0,0,,,,,,0.704,,https://www.jamcity.com/life-at-jam-city/,HTTP Redirect,,1.1,https://www.jamcity.com/careers/,2024/4/11 23:51
https://www.jamcity.com/wp-content/ewww/lazy/placeholder-885x575.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,191,191,0,,,,,0,2,3,,0,0,0,0,0,0,0,0,0,0,,,,,,0.659,"Mon, 15 May 2023 17:01:16 GMT",,,,1.1,https://www.jamcity.com/wp-content/ewww/lazy/placeholder-885x575.png,2024/4/11 23:51
https://www.jamcity.com/game/bingo-pop/,text/html; charset=UTF-8,200,OK,Indexable,,Bingo Pop - Jam City,20,185,,0,0,,0,,0,,0,Bingo Pop,9,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.jamcity.com/game/bingo-pop/,,,,,,89013,89013,685,98,6.99,84.635,Easy,7.829,2,2,,3,2,0,3.77,25,16,0,16,11,0,,,,,8e17a08f828a904d6234bdcd0a6ac57a,1.487,,,,,1.1,https://www.jamcity.com/game/bingo-pop/,2024/4/11 23:51
https://www.jamcity.com/game/book-of-life-sugar-smash/,text/html; charset=UTF-8,200,OK,Indexable,,Book of Life: Sugar Smash - Jam City,36,330,,0,0,,0,,0,,0,Book of Life: Sugar Smash,25,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.jamcity.com/game/book-of-life-sugar-smash/,,,,,,90079,90079,175,33,5.303,78.662,Fairly Easy,2.439,2,2,,3,2,0,3.77,25,16,0,17,12,0,,,,,85ac27329f1e86d1db112e0876020f08,1.461,,,,,1.1,https://www.jamcity.com/game/book-of-life-sugar-smash/,2024/4/11 23:51
https://www.jamcity.com/black-history-month-2023-a-celebration-of-diversity-resilience-and-inspiration/,text/html; charset=UTF-8,200,OK,Indexable,,"Black History Month 2023: A Celebration of Diversity, Resilience, and Inspiration - Jam City",92,799,,0,0,,0,"Black History Month 2023: A Celebration of Diversity, Resilience, and Inspiration",81,,0,Related posts,13,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.jamcity.com/black-history-month-2023-a-celebration-of-diversity-resilience-and-inspiration/,,,,,,95458,95458,873,138,6.326,59.705,Fairly Hard,10.028,2,1,,2,1,0,1.89,42,22,0,12,7,0,,,,,48c8cb00c16d9f09d62cf3b818109546,1.396,,,,,1.1,https://www.jamcity.com/black-history-month-2023-a-celebration-of-diversity-resilience-and-inspiration/,2024/4/11 23:51
https://www.jamcity.com/wp-content/ewww/lazy/placeholder-1920x1080.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,359,359,0,,,,,0,2,3,,0,0,0,0,0,0,0,0,0,0,,,,,,0.691,"Tue, 16 Mar 2021 13:02:23 GMT",,,,1.1,https://www.jamcity.com/wp-content/ewww/lazy/placeholder-1920x1080.png,2024/4/11 23:51
https://www.jamcity.com/wp-content/themes/jamcity/theme/resources/images/single/icon-facebook.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,14759,14759,0,,,,,0,2,7,,0,0,0,0,0,0,0,0,0,0,,,,,,0.584,"Fri, 05 Apr 2024 14:57:00 GMT",,,,1.1,https://www.jamcity.com/wp-content/themes/jamcity/theme/resources/images/single/icon-facebook.png,2024/4/11 23:52
https://www.jamcity.com/wp-content/ewww/lazy/placeholder-1280x720.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,220,220,0,,,,,0,2,3,,0,0,0,0,0,0,0,0,0,0,,,,,,0.667,"Tue, 16 Mar 2021 12:40:12 GMT",,,,1.1,https://www.jamcity.com/wp-content/ewww/lazy/placeholder-1280x720.png,2024/4/11 23:52
https://www.jamcity.com/game/snoopy-pop/,text/html; charset=UTF-8,200,OK,Indexable,,Snoopy Pop - Jam City,21,200,,0,0,,0,,0,,0,Snoopy Pop,10,,0,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",,,https://www.jamcity.com/game/snoopy-pop/,,,,,,90642,90642,256,42,6.095,87.628,Easy,3.308,2,2,,3,2,0,3.77,25,16,0,18,12,0,,,,,f6842f52d2a07ab0d77aedf037b77c47,1.539,,,,,1.1,https://www.jamcity.com/game/snoopy-pop/,2024/4/11 23:52
